Theater Name,Film Title,Format,Showtime,Daypart,Ticket Type,Price,Capacity,Previous Price,Price_Change
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,6:25p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,6:25p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,7:30p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,7:30p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,7:30p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),D-BOX,8:15p,Prime,General Admission DBOX,$21.79,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),D-BOX,8:15p,Prime,Child,$18.03,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),D-BOX,8:15p,Prime,Senior,$13.45,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,9:30p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,9:30p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,9:30p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,10:35p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,10:35p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),2D,10:35p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,12:45p,Matinee,Matinee,$13.72,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,12:45p,Matinee,Child,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,12:45p,Matinee,Senior,$11.84,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,3:50p,Matinee,Matinee,$13.72,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,3:50p,Matinee,Child,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,3:50p,Matinee,Senior,$11.84,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,6:55p,Prime,XD GenAd,$16.95,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,6:55p,Prime,Child,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,6:55p,Prime,Senior,$11.84,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,10:00p,Late Night,XD GenAd,$16.95,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,10:00p,Late Night,Child,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Weapons (2025),XD,10:00p,Late Night,Senior,$11.84,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,10:45a,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,10:45a,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,10:45a,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,1:25p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,1:25p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,1:25p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,4:00p,Twilight,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,4:00p,Twilight,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,4:00p,Twilight,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,6:35p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,6:35p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,6:35p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,9:15p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,9:15p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Sketch (2025),2D,9:15p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,4:05p,Twilight,Matinee,$13.72,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,4:05p,Twilight,Child,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,4:05p,Twilight,Senior,$11.84,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,10:20a,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,10:20a,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,10:20a,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,1:15p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,1:15p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,1:15p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,6:50p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,6:50p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,6:50p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,9:35p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,9:35p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Bad Guys 2 (2025),2D,9:35p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:10a,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:10a,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:10a,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:35a,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:35a,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:35a,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,12:55p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,12:55p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,12:55p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,3:15p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,3:15p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,3:15p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,5:35p,Twilight,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,5:35p,Twilight,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,5:35p,Twilight,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,7:55p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,7:55p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,7:55p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:15p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:15p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Naked Gun (2025),2D,10:15p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,4:20p,Twilight,Matinee,$13.72,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,4:20p,Twilight,Child,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,4:20p,Twilight,Senior,$11.84,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,10:30a,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,10:30a,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,10:30a,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,12:10p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,12:10p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,12:10p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,1:25p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,1:25p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,1:25p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,3:05p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,3:05p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,3:05p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,7:15p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,7:15p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,7:15p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,9:10p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,9:10p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,9:10p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,10:10p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,10:10p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,The Fantastic Four: First Steps (2025),2D,10:10p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,10:05a,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,10:05a,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,10:05a,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,1:10p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,1:10p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,1:10p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,4:15p,Twilight,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,4:15p,Twilight,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,4:15p,Twilight,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,7:20p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,7:20p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,7:20p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,10:25p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,10:25p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Superman (2025),2D,10:25p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,12:40p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,12:40p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,12:40p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,3:55p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,3:55p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,3:55p,Matinee,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,7:05p,Prime,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,7:05p,Prime,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,7:05p,Prime,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,10:20p,Late Night,General Admission,$13.18,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,10:20p,Late Night,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,Jurassic World Rebirth (2025),2D,10:20p,Late Night,Senior,$8.07,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,F1 The Movie (2025),2D,3:15p,Matinee,Matinee,$9.96,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,F1 The Movie (2025),2D,3:15p,Matinee,Child,$9.42,N/A,N/A,N/A
Cinemark Century Rio Plex 24 and XD,F1 The Movie (2025),2D,3:15p,Matinee,Senior,$8.07,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Americana (2025),2D,10:00p,Late Night,Adult,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Americana (2025),2D,10:00p,Late Night,Senior,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Americana (2025),2D,10:00p,Late Night,Child,$12.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,2:00p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,2:00p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,2:00p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,4:25p,Twilight,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,4:25p,Twilight,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,4:25p,Twilight,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,6:35p,Prime,Adult,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,6:35p,Prime,Senior,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,6:35p,Prime,Child,$12.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,9:05p,Late Night,Adult,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,9:05p,Late Night,Senior,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,9:05p,Late Night,Child,$12.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,10:15p,Late Night,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,10:15p,Late Night,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,10:15p,Late Night,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,2:30p,Matinee,Adult,$19.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,2:30p,Matinee,Child,$18.82,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,2:30p,Matinee,Senior,$18.82,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,5:00p,Twilight,Adult,$19.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,5:00p,Twilight,Child,$18.82,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,5:00p,Twilight,Senior,$18.82,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,7:30p,Prime,Adult,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,7:30p,Prime,Senior,$21.51,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,7:30p,Prime,Child,$20.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,10:55p,Late Night,Adult,$19.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,10:55p,Late Night,Senior,$18.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Nobody 2 (2025),2D,10:55p,Late Night,Child,$17.21,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,10:05a,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,10:05a,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,10:05a,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,11:00a,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,11:00a,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,11:00a,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,12:55p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,12:55p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,12:55p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,3:50p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,3:50p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Shin Godzilla 4K (2025),2D,3:50p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,11:00a,Matinee,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,11:00a,Matinee,Child,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,11:00a,Matinee,Senior,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,1:50p,Matinee,Adult,$16.68,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,1:50p,Matinee,Child,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,1:50p,Matinee,Senior,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,11:30a,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,11:30a,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,11:30a,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,2:20p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,2:20p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,2:20p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,5:10p,Twilight,Adult,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,5:10p,Twilight,Senior,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,5:10p,Twilight,Child,$12.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,8:00p,Prime,Adult,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,8:00p,Prime,Senior,$13.98,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Freakier Friday (2025),2D,8:00p,Prime,Child,$12.90,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,7:15p,Prime,Adult,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,7:15p,Prime,Senior,$21.51,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,7:15p,Prime,Child,$20.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,10:30p,Late Night,Adult,$23.13,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,10:30p,Late Night,Senior,$21.51,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,10:30p,Late Night,Child,$20.44,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,12:20p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,12:20p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,12:20p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,12:45p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,12:45p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,12:45p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,3:30p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,3:30p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,3:30p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,3:50p,Matinee,Adult,$12.37,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,3:50p,Matinee,Child,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,3:50p,Matinee,Senior,$11.29,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,6:45p,Prime,Adult,$15.60,N/A,N/A,N/A
"Regal Winrock ScreenX, IMAX & RPX",Weapons (2025),2D,6:45p,Prime,Senior,$13.98,N/A,N/A,N/A
